id,text,political,racial/ethnic,religious,gender/sexual,other
spa_af6d081d82a19aca92dafbc314cc63a1,cuando haya convencido a un musulman a comer jamon comenzare a tratar con aleluyos.,0,0,1,0,0
spa_077d63c089cab8eb977cd6b4ceeafe00,"cuando no este manudo acostumbrado a culpar a todos, este gran ignorante indigena",0,1,0,0,0
spa_776e972548eaea687910b76a048b01ab,"cuidado, se estan metiendo a abortar a los conjuntos.",0,0,0,0,0
spa_24f846776d62ee6ece496cdbd2a32bb8,"curioso pais nazi, con un presidente judio",1,0,1,0,0
spa_65fcecd0c279d5494be3e139bfa2265c,de alcaldesa corrupta a alcaldesa corrupta y tiro porque me toca. el juego de la oca pepera que triunfa en valencia,1,0,0,0,0
spa_27813cd2b29820f5fe72162364a6dc42,"de la exposicion 'shared sky', 'jupiter y diez lunas' de la artista indigena australiana barbara merritt #womensart",0,0,0,0,0
spa_ee48023b27a9a49e181cdca2be85fd63,definitivamente negro o rojo con negro.,0,0,0,0,0
spa_8df7b8279db424a05c705c9dc928fe88,dejen de discriminar. no sean racistas. cual es el problema de que sea indigena? es un ser humano. no importa la raza !,0,0,0,0,0
spa_a0958aaf1aab9b2ee72ae09330e137f2,"dejen los eufemismos por favor. un asesino musulman, tenga la nacionalidad que tenga.",1,1,1,0,0
spa_4ded32443e2d21a6d806786bad4833b7,delincuente y tu querida corrupta,1,0,0,0,1
spa_9202081f280a90cb614e12e5a65c536b,demagogia. y si quita la financiacion de chiringuitos feminazis absurdos????,1,0,0,1,0
spa_eef254f02f67bd369945bb9b4562d8e5,denunciado por no ser suficientemente homosexual,0,0,1,1,0
spa_c349a1bb86b9207d0003dec91dcf733b,"derviche es un miembro de un grupo religioso musulman sufi, conocido como tariqa. por alla en el siglo xii",0,0,0,0,0
spa_c9882c16bbe4f4199ec1e1bbb2433c75,dese que se volvio evangelica se puso insufrible.,0,0,1,0,0
spa_a887ba58b940f669d200f45412963084,despues de puta evangelica jajajaja amen,0,0,1,0,1
spa_8bbaa546730e22634222227d706939dd,detesto a las feminazis,1,0,0,1,0
spa_b4678031b6c624848f7330fb7aa1c1c8,dia ideal para escuchar pearl jam y abortar un ingeniero,0,0,0,0,0
spa_2f1288ce501da2f7c88dbcbb8845c771,dicen paro indigena y solo venezolanos veo jajajajjsjss,0,0,0,0,0
spa_da77ffd5c4e1596f0766cfea7a33fb6c,"dile. qno sea un machista,q se deconstruya,y ponga a pura feminazi.",1,0,0,1,0
spa_c0dd154ef75059ab691cd6133ccb0bc4,diran algo las feminazis??,1,0,0,1,0
spa_f38b5c18b6e52421fac62556cfaede3d,"disculpa la ignorancia, arabe idioma, musulman religion, asiaticos.",0,0,0,0,0
spa_a87c6ea01a03f43d970237114b7f3291,diselo a las feminazis,1,0,0,1,0
spa_c8d22b733b46fedc66e9ce555e3c277c,diste en el clavo con el asunto de que la iglesia catolica y evangelica local tienen un debe en cuanto a hospedaje se trata.,0,0,0,0,0
spa_c8c12cb4861a766e890ae04a7993ec63,donde estan las feminazis???,1,0,0,1,0
spa_9308b5faf1e39c996dc709acb5b3597e,donde estaran las feminazis?,1,0,0,1,0
spa_44ce6c07f7b1d0a2b6412a1666396880,e quarta teremos festa evangelica gluten free,0,0,0,0,0
spa_c20498352c0ff98fe11be0c2a78eae3d,"educacion para decidir, anticonceptivos para no abortar, aborto para no morir",1,0,0,0,1
spa_655ae61c2a305541c483636abffcabb6,"educalo, o si no creo que puedes abortar al feto hasta los 18 anos",1,0,0,0,1
spa_5b60efb1e443f282fb4ea93dad700b53,eeuu es ese pais que no puedes abortar porque eso matar pero puedes poner una inyeccion letal a un vivo (pena de muerte),1,0,0,0,1
spa_e8df0406117a3b9b5831c771f3dafcb5,efectivamente por las feminazis,1,0,0,1,0
spa_46947c66deeb7cf87812e36963882309,"efectivamente! y asi con todo, el aborto, sanidad publica, etc",0,0,0,0,0
spa_8222d9848ea6f405dbadbec96ddbe1ce,"el ""feministas si, pero feminazis no"" del siglo xx",1,0,0,1,0
spa_75239ee1ce0e3cf04e8524197d981319,el aborto es asesinato,1,0,0,0,1
spa_b411652cf525eb38514285a5c1d3f5a5,el aborto nunca es por gusto,0,0,0,0,0
spa_4c922168ca95e48bde44646529650b2d,el capitolio se edifico en un cementerio indio?,0,0,0,0,0
spa_dad61405da83fb68b4d9838461caf5f4,el chino ? hablas chino?,0,0,0,0,0
spa_8fa14d7c6fa38c23576602c58e0cb087,el cinismo de las feminazis,1,0,0,1,0
spa_4133ccba7adc8f87e5c45acbfd0a7a19,el colectivo homosexual de alemania votara a quie les defiende de los violentos.,1,0,0,1,0
spa_2d84915153446753ead50e7323356981,el color negro seguira siendo negro? absurdos!,0,0,0,0,0
spa_2298de7be288055cbdd3a890e027c936,el de ahora es indio,0,0,0,0,0
spa_7de195ae93f6d9857debf2811935d7ba,el derecho a abortar no existe.,0,0,0,0,0
spa_0de3fab738ef1aa2de04918ebdb6fd02,el derecho a aborto en espana lo quieren cambiar. no puedes permitir a un menor abortar sin informar a los padres,0,0,0,0,0
spa_abb25bd22b108308c58687b24b3a3855,el dibu martinez con su copa america supera a todas tus copas de oro ganadas contra haiti mexicano indigena,0,0,0,0,0
spa_b5cfa9cb67a249e6c3bd854bc89f4b19,"el famoso ""aborto de la naturaleza""",0,0,0,0,0
spa_956c065ce1ae6d67e9b6167057c14faa,el folklore argentino proviene proviene de origen hispanico con un aporte indigena directo reducido a la zona del noroeste,0,0,0,0,0
spa_da4b207d8236c4081f2cffcbbd57e8a2,el homosexual que adopto a la hija de putero del hermano?,0,0,0,1,1
spa_79945aa6cf686246ca76fcbb7ecfc1a9,"el jefe tiene una entrevista en radio evangelica. aca me tienen, en el auto escuchando un rap de dios.",0,0,0,0,0
spa_11482b27037ef9587fb23b79332f056c,el judio no soy yo lo aclaro por las dudas,0,0,0,0,0
spa_d9ce8b23f0af631a74cbcd8d2157bf50,el mercado de valores indio abre en verde mientras la nacion rinde homenaje al dr. singh. #hilo,0,0,0,0,0
spa_6f9691a5df8fd0e12794c15b5e09791d,"el mundo homosexual es cuando menos, fascinante xd",0,0,0,0,0
spa_a17585439bc064d57df3d6f67bb0903d,el mundo musulman es un mundo unificado?,0,0,0,0,0
spa_07f53707b1abe9e03a0236bb5da4f134,"el musulman no se integra, se impone, por las buenas o por las malas.",0,1,1,0,0
spa_111f10cf6302ddf16d38199435115a94,el musulman promedio de el anarcocomunismo me invito a comer a wendy's,0,0,1,0,0
spa_bc79675cb0f1c193de4efd7b94079b05,el musulman promedio de la derecha me invito a comer a kentucky,0,0,0,0,0
spa_fa3d528dd857800937a03dfb145e300c,el negro mas negro es gallina,0,0,0,0,0
spa_9034def9c7d368a79bf375c614b9c952,"el negro, el negro diosa",0,0,0,0,0
spa_f1666745e9e30779e5dc7a6b6835f387,"el negro, siempre el negro",0,0,0,0,0
spa_26ef4d65290a8d311cfae7c6b3c91a36,"el problema no es el aborto, es la eugenesia",0,0,0,0,0
spa_a500ccaf10b9f435151430090ca6468d,el que tiene el tema con el indio solari.,0,0,0,0,0
spa_9e59360af89a835a202a053ccd6257cf,el salvador - mango indio- empieza la temporada.,0,0,0,0,0
spa_d294c8ded86b704a40cfc7c56cecd14b,el tipico discurso de odio de las feminazis,1,0,0,1,0
spa_0239b91f618c73476535320814f6a0e9,"el tipo es musulman radical, ahi puede estar la respuesta.",0,0,1,0,0
spa_63d5527e9d956f8a982a50447d7bbafe,"ella no queria abortar, abuelo de la criatura si",0,0,0,0,0
spa_b70b40f5f6f55bb85d19bd52ed3cf341,"empiezo por el final
terminare en el principio
feliz vida! indio",0,0,0,0,0
spa_8fbb0e5425955b101664eb69c2020621,en el caso de milei el aborto deberia ser legal a los 54 anos!,0,0,0,0,0
spa_8b99f2dbed4427aaa2bfee45106fc858,en nada estan montando un partido politico musulman,0,0,0,0,0
spa_a8ca424de5c44f25cee37284174070ca,"en negro, viva tw negro",0,0,0,0,0
spa_db84d3153a75a9a4222e01134c4c84fe,en vida pasada fui musulman quizas por eso tantas mujeres,0,0,1,0,0
spa_fe265a7e5f5bd042b93da4bfb8f13913,"en vuestra cabeza de chifladas suena real, y no una puta trola de feminazi",1,0,0,1,0
spa_ffa78213625b9a8fe4c2b33dab764eeb,encima llegar al colegio y ver a este indigena inmigrante termo pelotudeando es para cortarme el frenillo de la chota,0,1,0,0,0
spa_f8bad28639bafe6abededb7453e897ba,"encontrado!
abortar los planes de refugio y ""otros""",0,0,0,0,0
spa_24315a16b8112cde1251321362c68234,"entiendo que abortar retroactivamente sigue siendo ilegal, no?",0,0,0,0,0
spa_d91af7d01959bf075296cd498c028440,entonces mejor la hacen abortar y siguen violando?,1,0,0,0,1
spa_69d3999ffccc04c9dc2f8e4231d2fdd8,entonces tu que consideras?genocidio lo musulman y bondades lo de sudamerica?,1,0,1,0,0
spa_7f5fb3a1849be4abbcb56f1d54a78296,entre negro y negro se entienden,0,1,0,0,0
spa_13daceb9aa07a1bc50f32a67231de722,"era un comedor solidario que era dependiente de una iglesia me parece que evangelica, estaba en el 2do piso.",0,0,0,0,0
spa_426e53fcf187343b1606121e3c3b9d13,"eran feminazis. que podes esperar de gente fanatica, son locas.",1,0,0,1,0
spa_8d6cdceb9782a0531259acceba0b813c,"eres muy hipocrita, me esta llamando una cosa que no sabes ni lo que es ni lo pienso, puta feminazi",1,0,0,1,0
spa_0ecdfd9c2c3c5ad6e96c086f2cc1ca11,"eres ridiculo como el ministerio y todas las feminazis
inutiles",1,0,0,1,0
spa_bcb97d9465add63fbd4e47ee95d85942,"es de una hermandad del rocio , vota a vox , insulta a los de izquierda pero luego sus novias las lleva abortar. el tipico de vox",1,0,0,0,0
spa_c8787c04a37d86c51dbae121fb7422ca,"es dificil aceptar la palabra matrimonio homosexual, lo correcto es matrimonido homosexualido",0,0,0,1,0
spa_5642518e6fca013ba9eb43aa3fe85f0b,"es el colmo de una feminazi, tener chocho, lo digo porque es masculino",1,0,0,1,0
spa_537115c090d0955f6b1e471abcd8bfa1,es el tipico machista patriarcal que las feminazis defienden con todo!,1,0,0,1,0
spa_294b6e7514fa435cdd6e56f42a44a396,es mejor obligarlas a abortar no?,1,0,0,0,1
spa_ec6fec0f0149d56729532f0bc4ff95a6,"es que con el down hay mucho donde hilar. pero vamos, que sigue siendo licito abortar por eso.",0,0,0,0,0
spa_61790972396cb6f27004f43fc9b70169,es que esta indigena es una resabiada,0,1,0,0,0
spa_52de00e6e6dd72a129876526461cc7de,es que la madre es culpable podia abortar.,1,0,0,0,1
spa_c50443069d099cc58d6144f80b6d3cf0,es que lo de ayudar a una chica a abortar a lo mejor a las mojas no les molaba ajajajajajaja,0,0,1,0,1
spa_5c133b07c7db56c38ca72da41ec80829,"es un buen ejemplo, porque la legislacion marroqui esta disenada para que solo puedan abortar las ricas.",0,0,0,0,0
spa_bfba85283d0c7fdf4b28170cc36102c3,es un movimiento musulman ultraconservador. como una ideologia.,0,0,0,0,0
spa_f412b4600ebdbb87ca71bdf363efbeea,escudo de las feminazis!!!,1,0,0,1,0
spa_a22c61c80d46902df7052985936cf37e,ese hombre se hace llamar judio,0,0,0,0,0
spa_37387a61a62835835e7595c3b1a32496,eso despues de amenazar al pueblo judio,1,0,1,0,0
spa_47eb24ad0c47e4436737225e2a8657a3,"eso es isoamofobia, ponen un musulman en pequeno y una cristiana en grande",0,1,1,0,0
spa_082cbd1a87f96829812498541c68de70,eso estara muy judio pero se intentara,0,0,0,0,0
spa_7f622d3669c240c9df40d782b4364348,eso lo hacen por las feminazis y sus destrozos,1,0,0,1,0
spa_b5614dc5ee1977f4a580e681e8613fa8,eso y que son pro aborto,1,0,0,1,0
spa_8bf3812b5f15ba42ae2f1cef97fe219e,esos weyes no pueden no estar patrocinados por alguien de mas derecha de la iglesia evangelica o anexas. vvlv con ese culero.,1,1,1,1,0
spa_c21abce724cfaf283496bd41303952b8,"esta muy orador agustin ultimamente, si llega a ganar gh se va a abrir una iglesia evangelica #gh22 #granhermano",0,0,0,0,0
spa_a983e19ee4492ab6d3da13f2fc50fbb7,esta permitido el aborto retroactivo para casos como este?,0,0,0,0,0
spa_c16963bf786c10934c25fc111da727dd,estais fatal las comunistas feminazis,1,0,0,1,0
spa_cfe05d07d66f6eb3e0ec01a78fa10f9c,estamos para ironias rodeados de feminazis,1,0,0,1,0
spa_ed89b5964d1559dc10d4d35b1702826a,estan de atar todes las feminazis.,1,0,0,1,0
spa_b30885c5cd432be9a0d5e4222a1d9a58,estas bien indigena y eso no es riko.,0,1,0,0,0
spa_ca29f7768c49d092b6660b30198f5d07,"estas diciendo que los negros no pueden ser racistas, pedazo de indigena racista?",0,1,0,0,0
spa_fd24927958f6e3548f1688c78f1ebea4,estas feminazis causan tremendas,1,0,0,1,0
spa_1f8423b6246ce159a5a6068bbeb754a5,"estas queriendo decir, que las feminazis son unas vandalas?",1,0,0,1,0
spa_afc631a1fd6b8ba1787e3ee6c6650377,este ano viene negro negro,0,0,0,0,0
spa_e5773511b4ba74cdbeea3099aab6c6e1,este fue mi bestie aka caballo homosexual de las montanas,0,0,0,1,0
spa_83d66991457187a7bc7f346a0fefd70f,"este individuo, si que es un aborto.",0,0,0,0,1
spa_a23fa9f3ce1f9ce281fe81e51edbd6f1,"este tipo esta enfermo (""todo tipo de aborto"")",1,0,0,0,1
spa_a233fc5d5a9ca2d63fb16646c7388671,esto no es denunciable!! la lucha feminazi no exige el lenguaje inclusivo?,1,0,0,1,0
spa_9083b501765feb9c738e6decaccc3eee,"esto no es un nacimiento, es un aborto.",0,0,0,0,1
spa_924a18f2d4f9d72698d975f310132651,"esto suena a ""no puedo ser racista porque mi tatarabuela era afro-indigena""",0,0,0,0,0
spa_58f46f426c5ec1cf574ad7dcffe0b70f,"esto venia a decir yo, a ver si va estar excavando un cementerio indio o algo",0,1,0,0,0
spa_50da817ad62234c9be3aa5c1deeeb221,estos son claramente dos casos por los que el aborto debe estar normalizado.,0,0,0,0,0
spa_65e7478921a5243609709057ffb02481,estoy a un paso de abortar mision,0,0,0,0,0
spa_1c47b67a2bbbe9a5b7391a3d5b448475,estoy camino de la filmoteca y quizas deberia abortar mision pq siento que me voy a dormir viendo la peli,0,0,0,0,0
spa_3898df220400659684f6b2d9814c3ffc,estoy convencido que el mundo de los tebeos esta levantado sobre las tumbas de alguna civilizacion indigena.,0,0,0,0,0
spa_f06b08344e40868e18603205156567fd,"estoy en la evangelica, saquenme de aquiiii",0,0,1,0,0
spa_1dbdc961ef53d3d7de3346eb15e94a8f,eugenesia disfrazada de derecho a abortar de la mujer,1,0,0,0,1
spa_2992b19901c61adf2f2a1d2646de42c6,europa va a ser un califato musulman en menos 20 anos xd,0,0,0,0,0
spa_cfd3ea792d75ee5b2a262f44f5a88feb,exclamo la dona que no tiene ni la mas remota idea de que significa ser parte de una etnia indigena.,0,0,0,0,0
spa_d4f4bccc8ab0ab0d7cdc76ba017c23ea,exterminar al pueblo indigena para quedarse xon sus tierras y explotar sus recursos naturales. me suena de algo.,0,1,0,0,0
spa_91967bb480a2563fbddfa73f359b87b9,"facil, abortece jajajaja. a la final a ud le gusta abortar",0,0,0,0,1
spa_e019f8d2172797e0dc87cff130dd81aa,fala igual gente indigena,0,1,0,0,0
spa_d0f75456a3f9b16b4adef9f357319e62,"fascista, negro y gilipollas.",1,1,0,0,1
spa_30256df0b023f45bd14b4f0928852deb,fav si eres homosexual,0,0,0,0,0
spa_4e8dcffcd31de9ccef8be86f001d174e,feliz cumple para el poeta indio!,0,0,0,0,0
spa_b6373c485ba9fe2373ee0e23381119e6,feliz san sebastian a todos ! patron de los homosexual,0,0,1,1,0
spa_fb4e487d984837027a0877ad3f59a273,feminazi estrenida descerebrada comunista trozo de carne podrida con ojos,1,0,0,1,0
spa_b7bf9f383b192c7aa8ba96bd4688f212,feminazi estrenida parasito que vive a cuenta del dinero de los impuestos comunista chupa gambas,1,0,0,1,0
spa_f9cc57de66bf8ae662623917be67e416,"feminazi, hembrista con un cierto trastorno mental por lo que se logra visualizar.",1,0,0,1,0
spa_53df8123691686c8381306b260385b6a,"feminazis haciendo cosas inutiles, nada nuevo.",1,0,0,1,0
spa_ef378b9b1ba98ca65dda6f1601295b27,feminazis y pensar nunca han ido de la mano,1,0,0,1,0
spa_68387c684492be1e4882150cd833a25c,fije q negro sqlio de negro q lindo se mi4q,0,0,0,0,0
spa_4846ff8b92db2912445de459f23a51d1,"filosofia feminazi, cualquier incidente con una mujer sera considerado un atentado contra las mujeres!!",1,0,0,1,0
spa_609acdffb4734dd242fb796cb462e14a,fiscalia de antofagasta investiga a diputada catalina perez por aborto,0,0,0,0,0
spa_a2e3b0fdc4a82c2f54e9a162c8f0aa44,"fue un fracaso total, tanto tecnicamente como su uso. es fiel reflejo de todo lo que el clan musulman toca, fracaso",0,0,1,0,0
spa_3b33bcee2cb2fd15b28b9b5011d30aed,funcionaria corrupta-funcionaria enchufada.,1,0,0,0,0
spa_f360713a05aeaf17754e7027283a696e,gay gay maricon homosexual tragaverga cagaleches,0,0,0,1,0
spa_68109ffb6defc1ae419fae6e44b7ae50,"gobierno cual fue el sustento para traer el tema del aborto como una gran problematica?
gobierno:",0,0,0,0,0
spa_76c5bfb89eee62c76f6f9ff04ca23377,"gol de villa
lloran las feminazis",1,0,0,1,0
spa_317949da8f15e28c89f7d3d20f38e30d,"gorda feminazi, ojala tu bisnieto te cambie el celu por faso",1,0,0,1,0
spa_02fd338263250fce0400acf9aac0c814,"gracias por tu musica, por tu pasion !!!
gracias por tanto.
feliz cumpleanos indio querido!!!",0,0,0,0,0
spa_e75473385c42cd6dd9123fd4b3bb3de9,han dicho si es musulman?,0,0,0,0,0
spa_a96f9da9149a35d7644a41e9dd0127e4,"harman felipe
atendimos a la comunidad indigena barrulia, donde mas de 140 familias han sido victimas del flagelo de la violencia y el desplazamiento forzado.",0,0,0,0,0
spa_2b7f2cf545018d64b9c6e1256effc63a,hay plaga homosexual. el mundo se acaba,0,0,0,1,0
spa_5b9f0879454d34893802ec1ec7606360,hay que aprovechar para abortar mucho antes de que deroguen la ley,1,0,0,0,1
spa_daa4bfee2b2d2af2b394aad544239601,"hay una iglesia evangelica, la panamericana, tambien la demandarian?",0,0,0,0,0
spa_f0c70dbe79b0bae7aa114f5f865c253c,"he dejado mi portatil ultrarosita. y se ve tan maravilloso por una vez abandonar negro, negro y negro. se siente genialoso",0,0,0,0,0
spa_6a2697900748f9af5ef4379cb270b3e3,"herodes, otro que estaba en contra del aborto.",0,0,1,0,1
spa_9dfe67bda9f5b4bb84b7a84afda502f3,hetero irl homosexual en los videojuegos si soy,0,0,0,1,0
spa_a07dd1e46970d6e6b6b597ce15b1b2a3,hola buenas noches arely mi nombre musulman es mohamed la vara,0,0,0,0,0
spa_0920a4128fdc93771bf2b241395ed4e2,hola fans de teclear y deslizar sobre pantallas de oxido de indio,0,0,0,0,0
spa_84a75aac201b4ec1724fbba874ee2abc,"holaaa choy homero chino, choy homero pero homero chino, choy homero chino",0,0,0,0,0
spa_75434820178b0fc1ed8473fe8ce9f4e1,hoy tenia que ser la persona mas homosexual de la oficina,0,0,0,1,0
spa_60cf574e640e1c182d98e0edfd10961a,idiotas. como va a ser nazis un presidente judio?,1,1,1,0,1
spa_8006b8bce50b893d9fa3a9b64894b0f0,iglesia evangelica querras decir,0,0,0,0,0
spa_eebd5dd78214d45b6c2aaf8d23727ae5,"igual la historia no seria muy larga, es musulman, listo",0,1,1,0,0
spa_b18af634fd072d42ba5ef7db411f3d78,igual mejor que las que bailaban en las protestas #feminazis,1,0,0,1,0
spa_fc975c6c3ec6e113163ec1adfe7906d3,"imaginate con una mujer negra, discapacitada y homosexual, el combo perfecto",0,1,0,1,1
spa_f5d0f21e667bbf46e0bb3b3838956303,"indigena chileno tener cara de no entender, tranquilo mapuche.",0,1,0,0,0
spa_811322094d7a0a24644670f4664db4c1,indigena tu pinche amiga que es de la provincia de los indigenas de mexico,0,1,0,0,0
spa_1f30e9641e08946819a41b4e94e8f75b,"ir al chino :(
ir al chino a comprar vino :)",0,0,0,0,0
spa_0da2ca529c03a922eee186d1c53948bb,"irena montera y tus feminazis progres, que opinais de esto ?",1,0,0,1,0
spa_b959ab7298c64ed77b3262479cb034b2,"israeli: judio nacido en israel
israelita: judio nacido fuera de israel
israel: estado ilegal, invasor y genocida",1,1,1,0,0
spa_3c3cbdf1b17285d15b73781379bfe9a1,"italia empieza un octubre negro, no rojo, sino negro.",0,0,0,0,0
spa_5eba00c011a113372a29dfd98837440c,"izquierdas feminazis
derechas especidas",1,0,0,1,0
spa_38f7d4751797a35a4b6cd83565468dc7,"jaja y bolsonaro pensando ""y esta evangelica esquizofrenica quien es""",0,0,1,0,0
spa_fdf30d53f5dee9abb2fe4bbfbd54a2a9,"jajaja ains, lo del cementerio indio me estoy riendo sola!",0,0,0,0,0
spa_3f97b9266603eb7b94f4ad904aaad66f,"jajaja el ""anticonceptivos para no abortar""",0,0,0,0,0
spa_ccf731c921e81b7deb4b123d8879005c,"jajaja, eres de eso que cree que ""indigena"" es un insulto.",0,0,0,0,0
spa_ee61b1ac7ab15e1574f21a83c78c54cc,jajajaj de la mismisima tribu indigena,0,0,0,0,0
spa_6c1828b3fa80914a874307290a7d5d44,jajajaja yo tengo una ex companera evangelica que le defiende a muerte leo sus tweets y digo no puedeseeerrrr,0,0,0,0,0
spa_2687e7a595a2aa083fe65604e87ad93f,"jajajajaja quiere menstruar y abortar, por ley , el estupido!!!",1,0,0,0,1
spa_68d52a3c9e2f4b79808d3c656995516d,"jajajajajja
pero los hombres no hablan de ""nuestro derecho a abortar""",0,0,0,0,0
spa_d997923631f4e7ea8ece75d3e589b1f8,james rhodes mientras corra el agua pal prado como si hay que hacerse musulman,0,0,1,0,0
spa_db1050ed9e87d95556b370ba5c820d4d,"javi se ha comprometido a derogar el aborto ya esta tardando!, no hay excusas",0,0,0,0,0
spa_27cf9cf3d072eced78f5e27719121cc1,"je pa cuando falda negra larga, camisa negra con bordado, acompanado de una chula sudadera holgada?",0,0,0,0,0
spa_b562df05c01736481cd7f5649ad6a24f,joder macho como q judio,0,1,1,0,0
spa_2a1f290d15da7f3db3ea5b20fbbb5567,"john ""i'n not and homosexual"" egbert",0,0,0,1,0
spa_10758cb09826b6569bb338d4ffd309a1,"joven que el diosito homosexual me le bendiga, esos reposts estan",0,0,1,1,0
spa_b6f7244a19c12f03978521bf691d21bb,jubilacion violenta indigena radical de izquierda en palco,1,1,0,0,0
