id,text,language,language_name,true_label,llm_label,confidence,reasoning,polarizing_features,us_vs_them,moral_language,hostile_tone,error
zh_13cb77250b174dd262ad8d24b9523f2f,以前看过，那个黑人最后被蜘蛛下了很多卵在身体里，极度恶心！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a35b23baaf65d2b064be5418220128b9,内部有敌人，刚好最近在肃清，抓紧把这人肃清一下。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6d52d1725c2add9c6dc85a1244ac62f3,你绝对是被高考制度刷下来的 我也河北人 不好意思 刚好是衡水中学的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ef99e17c5f096917703afbc41c8b3966,钓鱼的韩国女拳已经没有发言权了！魔法打败魔法,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a15c85f1850856c6f9a7c826393d7f14,山东思想落后在消费意识跟不上，存钱意识太强。服务业比重太低，济南找个吃饭的地方都很费劲。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_40da4e8f0e09f241c63496621cba3e5e,好美的一出婊戏，闹事闹到985大学真是笑掉大牙不知道这位�精是哪个技校出身啊,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_e8777e687444b09348ca43d3e7ae5e16,事实会教育海外华裔，不投靠中国只有死路一条，即使是甘愿做狗都无法幸免。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_eb22a7cdc11588c7ed7d1d1c98ca9629,我是支持的理中客和鉴权♂太多早该砸砸了还有那种乱开黄腔然后后面个狗头的低能,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f002f5d45380595605a0e9cb8b474eeb,知足吧，爱丁堡不比井盖、山越猴、京巴、九头鸟、东百太君、白完、胡建、陕蛋蛋、响马听起来洋气？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2ba2ce55f9cacdb007caf7e4e919cb51,山东话不一定被人说地域黑，要是一口东北话，绝对很多人说是地域黑,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8360fb78972e1449e4c173ec28ed8c1f,可惜亚裔不会反抗，也不团结，要不然不会演变成如今的局面,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_63bcf7f7005c59d9b0350e1ce2b9dc70,1，本分老实能担起家庭责任，但姓生火质量低夫妻粘合度低，心里忘不掉男人随时有出瑰风险；,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0f0c5e946bf5c1ff3f35c853d9739fa0,�我在河南手机被偷了，然后报警，找出来那个人是新疆的，但不会觉得新疆全是小偷。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_556a8c044aac9661a1a2ec790b69fac7,连滨海爆炸现场旁边的居民楼都偷，还有什么不敢干的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6b45950492bc264681abcca49d9dfddc,那不算啥，还有更恶毒的，都是些怀着不可告人目地的阴险小人而已,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6c4bbc5e57fdd74c106e2131af7a14bf,我一东北人在江西上学发现自己和当地人比嗓门算小的了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_015f9dc62b6bc542d2b7c1fd6b26eb59,当年的美圈真的……惠特尼发了都市风格的专辑被嘲迎合白人背叛黑人，然后对她支持曼德拉的努力视而不见。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f89cf76b3ab80d356329d723b3f9bad1,地域黑就是明明视频里的人的口音就不是河南的，新闻标题非要扣到河南头上�见过太多次了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_cb1338801aef37d737212c9a90903482,我们的同胞被倭寇屠杀时，请问这个黑色的永恒族使者在哪里？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8ac2539d1cf411f8dacda2e4367d30b7,民族英雄呐，黄种人的骄傲……可惜一些宵小苍蝇只记得他摔倒的样子，摔碎了他们的玻璃心,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9a88e49352b20215924942a707e4ea40,不能这么说吧，说自己是xx狗算是自嘲，就和黑人自嘲自己是“黑鬼一样”,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_8093f0ea03cb1f38beecd8767d3ddc33,十三点：脑子有问题的话，用于骂人； 瘪三：主要用于上海，骂混混流氓的。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_12740cd8a767c7998e270d2c0059b96c,东亚裔有21%，白种人有17%，非裔14%，南亚7%，西班牙裔4%，中东3%不喜欢香菜。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b0956c0d0c03fa2a0bf2a0d4986c44c5,看教育背景，职业，来日十年，觉得东京人素质高，东京周边的都不行。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_88e4980e82c3381ee0f8a34e941cc3fa,凡阳光企及的地方，都不该存在黑蛆的气息,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f0abcdbff5de045fbb430cb1c7463a63,江苏内斗很严重吗，我看其它答案黑苏北是单独拎出来说的,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0ff4c9c5f9023fe48d5e9ef9bc834a75,很多人对他太过刻薄，在我心里刘翔一直是中国的骄傲、黄种人的骄傲,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_29f415d2869f7762ae0c13537037900a,我没咋见过黑甘肃的，西北被黑的省多了，见过好多装河南人装甘肃人的南方人黑陕西,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ed651b2126d6b05104c70a2343a46b2b,如今法兰西早就是第二个南非而以后美国将是第三个而第四个必定是我过,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_de6a1cf906619dc569f9eec610ffb15b,这边建议网络安全举报网址举报它送它上西天，另外它的资料在刘奚贝吧全都有，大伙多去看看,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1c0683d6f0ff4391512caa95142efc0e,你这几顶大帽子扣的，朋友圈是不是也要像贵乎一样发个抱怨都要考虑道德风险？？？ 女穆斯林黑人同性恋的狗咬了你，你敢票圈婊狗吗？？？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c3befb99d51deebc214ba0d0cfd0bbfd,民政局告诉结婚率血崩，小仙女们说田楠无数，谁在说慌？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f6fb4e289bfcce5dbbf8dcb9c30aeb75,女拳太带侮辱了，直接说那种反男女平权的不是女权就行了，还非要整个女拳来污名化女权,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_3bc55b57ac66b5556eeb761485460a82,自己女儿如果交往黑人，那就要反思是不是自己没教好了�️,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d7baad21d9f0fa0736eed7acf714580c,没有夸美国喷子，没有夸香港暴徒，只是希望中国人看到别人丑恶的嘴脸后能尽量不要成为别人。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5f8c942bd01ef46c9758ccaa08550dc4,这些渣滓确实到哪里都是渣滓。法不容情，绝不姑息。�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_efad440b837190a5c8385047467b18a4,台巴子 到了国内就是这么有优越感！ 上海人称台湾人都是土鳖 台巴子,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b50d882983377d5edf4460afa618a802,咦 这个男的和那个给 号的女的都恶心死了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c9c1d10ce2f9633cc613eacf60f23dfc,不一定，我叶子菜从小到大吃过的绝对不超一斤，但是我肤色算挺白的，黄种人第二白的那一档差不多,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_add718e13b543d2165dc25c754b23142,哪天第三次世界大战，或地球毁灭了，一定是舔狗害的。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_2cdf9cf1a829a75a1f651e54ba837961,不管怎么样，鄙视这种歧视国人，做汉奸帮助侵略者搞子宫战，生哥布林的行为就对了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1e0287deffa89a95294118cbe7bc2d59,非洲不是天堂，但是消费水平低，就算收入更少花销也更少,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_21d33e6d0ba12240bfe91239d6525f66,When do you get black. You never come back.这句话很出名，哈哈。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f03640024fd3940df37768056a2a829a,不管做了什么 北京的jc一般上来就是先这么威胁当事人，让你自动乖乖地接受调解!,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_dcb0923a0b7defa4c897b356cc3063a0,黑就黑吧，心放宽点，不要跟地域黑较劲，离远点就行了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_9b4155812ec4121aad5d7d045c181016,你能想象到吗，在这个穿了个乞丐裤，街坊四邻都得指着你唠两句说不检点的城市，如果知道lgbt这种人群的存在。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b9cb683019e7037f907d6c923502020a,打仗吧，等打仗把它们杀个精光。即使是要我的命。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ccb8ed487b3bb408e840d51d4e2a0b93,油管上英文视频差不多都是支持华为的，但台湾的视频评论，恶心。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_22071c096432c6e2b2fa1e30e771ff30,只能说，辽宁的民生供应单位，胆子也大到无法无天的地步了！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7dba5ddfd26679032f388a288d567a10,歧视了又咋滴？甚至希望他们能被德国落榜美术生同等手段对待,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_eeca8a55595af7a15eb679c457f79f3a,浙江农村的真实情况不了解，但说真的，农村群体普遍思维落后，有时候不知道农民群体存在的意义是什么？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_1b0ebced2c4d269643fbd0bc6e4f2d60,其实全球所有国际鬼子虫类及其它们后代虫混精英其实也好不到哪里去它们在全球监狱都有不同案底档案,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7e8c72d167234934e03719c3bdc2b496,中华台北、中国香港、中国澳门是可以的。西藏……就有点扯了。毕竟西藏球员也是独一的China国籍啊……,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_0dfe6437eaa6529dbdc94ad7fb71dc50,下次菠萝滞销了就tm让果农自个天天吃去，不仅如此，以后广东的菠萝一概不买。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5635ba851effb2bbf7fd9e8e1c740cce,我非常讨厌黑豹的剧情和瓦坎达这个国家，不是歧视黑人，而是太假了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_765e76ac12341084f377e905bdfc107a,山东的名声彻底被这些高校领导给搞臭了，而且至今仍不知悔改，可悲,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_930367302bbd2a96ea6b60575c67b63c,以前女人主内，必须得干净，现在的小仙女嘛。。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_7d48b320d3ddc79a2f5c747f0fbca307,她新男友当时尴尬了，估计在想能把人恶心吐了的女人到底要不要得,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5684a0d4653af296747d30a3dea83adf,吧主应该去把那种脑残给封了。恶心死人的粉，黑人炒作，还故装作无意做的。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_a58deee618740dcf4bd41378e7ae5143,同在广州，都特么有点不敢找对象了，就怕妹子之前交往过黑人瞒着我�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_218e5236addddd42b640d20411cc1f50,美国亏欠黑人，他们在美国要补偿理所应当，可中国不欠他们，中国又没有搞过黑奴贸易�又没有压迫过黑人，凭什么来中国耍横,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_bae45e5ca46e36904f321f71d63e7dac,"娇滴滴说的是江南女生,广东那边，肯定不会那么黑的,会进行一些什么向猴之类的",zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_c71cae55cd138d4f6aea515b481d4ccb,不是呀，我只是觉得程序员这个职业太辛苦了，很多男生都不愿意做，真的没有任何歧视的意思[捂脸],zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_fc631180dff87ff8c4f2fd57b293b50e,曾经：黑人也有好人，不能一棒子打死…现在：爷就是看不惯�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_093c690ea17c42b3a6f68709295fea82,然而韩美服玩强攻的基本上是肉辅助和控制辅助，露露风女玩强攻还不如玩艾黎,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_33b9808cc39057be66021041e89c2f3c,舔狗妄想感动别人，可惜只能感动自己。还沦为别人的笑话,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_68cfff9385e348db83c399c5b118e653,正什么歪成什么样子了都是群满嘴道德仁义的狗在搞笑,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b0afac8dbae524d96bdbd63a1e21a206,我也是，在安徽阜阳被传销，两个月，损失了三四千，自己偷跑出来的，真特么害人，国之不国，没人管,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_ef90ea5803e2554bbdaaf2d7ba9bca54,�然后呢？我说了啊 不管是异性还是同性，乱搞感染的都是活该,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f8462cc5bb3531896c2bafa5316bd31e,他是打算在中国当司机，不回非洲建设自己的祖国！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_15eb320efd9fef3d82a48b10abf6df79,北方的东北河南山东，现在也开始搞陕西了。网上都觉得只有南方一片向好,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_84b00115c842364779595e2e7ec75a20,1，美国视中国为威胁，从没有把印度当做对手。2，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d7662193bee5bad0443bfb0850f9192b,那要知道这些女人男人塑造的，不过是男人怕其他男人变成舔狗罢了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_d879066c3c5e69a11c7f99e086b104a5,也是胡说八道，地域黑嘴里的猴子说的是两广人，别听个啥都往头上套�,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_cd39190c6c0ffe51f2a50ee3aa80f279,日本人就是拎屌入住，有啥风险大的。国人房子、车、彩礼、婚礼等把全部家当都搭上了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_f76758530ca60de2ec1b7f3b3f1e2aec,你是男生吧，华勤今年男女歧视超级严重，我初面就被怼哭了。不想要女生直说就好了。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_523fb649ffb4185f1c33840718d2a35d,小女孩都吓哭了，放着畜牲来干嘛呢？回非洲好好待着去,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_094046af4dcecda27b937b7db35f3068,本来就是反社会人格，逼啥逼，逼他偷东西了？逼他在新疆杀两人了？,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_67a460b54c8dc935257ff78a2ad9590b,我本硕均985，宁可要长得一般的本科生也绝不会看上自命不凡的带专lkd,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b76976ec4a21a1b534632e7970a9eacc,关于那个主持人的评价，简直不能再赞同。真不知道歧视亚裔的是哪儿来的自信。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_6cd7d15c336793649d700a2af21573e1,想什么呢，西方宗教反对同性恋仅仅是因为同性恋不能下崽而已。宗教信仰这种东西说白了都是人定的。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4cb8fbdd5cc62922b172b6b6f7c5e499,似乎我湖南除了媒体以外其他全部符合�这个有点放之四海而皆准的感觉⁉,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4fc3a5927abd5dfeaafa350ce311e548,\\\\_(ツ)_/世界的对女人的恶意从来没有小过，但是还是会一直问你们还想要什么。,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_b468b28e075e103ed12df960dfd72b8b,这片恶心的是结尾给女主洗白了，因为小时候被老妈情人侵犯，跑路致残，渴望爱情，所以才诬陷男主，,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_4e95694ae55548b48cdd0fa3cde3b18c,看到这个工作人员的衣服有彩虹就知道是美西势力恶意制造的宣传。如果工作人员衣服上没有彩虹还能有一点可信！,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_de5c3c93737b0fe74daf6be46fe1c486,所谓批判作用不大的失足妇女和所谓的婚恋中介都是逆向民族主义者，自愿投向BBC的也谈不上受害者，图片来自百度图片,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
zh_5eacae0b5194d832029d54f08729decb,奸淫那么多女子居然剁个屌就行了，那强奸一个女子是不是拔根雕毛就行了,zho,Chinese,1,,,,[],,,,Expecting value: line 1 column 1 (char 0)
